date,time,DsWrocWybCon,LdLodzGdansk,MpKrakAlKras,MpZakopaSien,MzWarMarszal,PdBialWarsza,PkRzeszRejta,PmGdaWyzwo03,SlKatoKossut,WmOlsPuszkin,WpPoznPolank,ZpSzczLacz04
16/07/28,08:00,24.3668,34.236,28.2814,29.286,38.6756,45.2,19.3552,13.643,33.2543,24.0175,22.17,12.7155
16/07/28,16:00,28.3419,20.288,30.9847,9.50315,27.4004,18.6,13.417,9.57392,27.7931,16.639,14.4939,9.70811
16/07/29,00:00,28.3389,44.38,30.2755,4.97721,30.0104,19.1,16.4598,19.9372,33.2491,17.3321,30.79,15.1149
16/07/29,08:00,50.3387,57.06,38.289,15.2973,37.736,15.8,5.68697,29.8323,41.6744,18.2775,40.72,20.3363
16/07/29,16:00,29.1075,16.484,19.503,15.0849,18.944,16.1,8.24337,31.9683,9.91285,11.5647,25.467,14.9128
16/07/30,00:00,21.0588,16.484,35.298,20.5068,33.038,17.5,11.8203,13.7301,19.3507,37.4379,30.51,23.3006
16/07/30,08:00,20.062,25.36,20.7409,10.0341,30.428,34.4,11.8367,41.9289,18.1413,23.6869,27.76,11.7241
16/07/30,16:00,18.5854,16.484,6.9615,4.81931,18.8396,36.4,7.03668,26.3289,15.6018,11.1351,15.237,13.1782
16/07/31,00:00,18.339,17.752,22.9937,32.9855,25.1036,19.0,19.5461,23.8126,17.3895,21.7758,19.12,13.6717
16/07/31,08:00,18.015,19.02,16.9231,8.15972,22.2848,26.6,14.4017,7.08911,15.7924,14.5174,32.44,5.59725
16/07/31,16:00,12.807,21.556,11.1888,6.79609,15.7076,9.5,8.96909,1.0,11.8203,11.9399,10.2,9.10278
16/08/01,00:00,12.109,12.68,17.1688,9.6481,15.9164,14.7,10.4461,9.20697,10.6264,9.47292,28.49,20.1544
16/08/01,08:00,17.4953,24.092,36.1541,5.4077,16.4384,19.9,9.71312,8.36838,15.3085,5.27306,19.03,5.07119
16/08/01,16:00,14.4018,8.876,22.9568,13.4407,12.4712,4.2,10.1222,7.52086,11.4593,3.00722,8.096,19.9034
16/08/02,00:00,18.3517,15.216,28.6447,15.2474,13.5152,6.4,13.734,6.76428,15.3264,9.13056,11.01,14.3044
16/08/02,08:00,32.0296,17.752,51.823,16.9294,22.9112,9.4,15.7526,4.65542,11.3338,11.7244,35.03,17.8157
16/08/02,16:00,18.8447,15.216,16.5499,11.0125,14.768,5.8,10.8097,24.0266,22.743,11.2625,26.229,10.9529
16/08/03,00:00,22.9372,20.288,47.392,25.0987,19.988,20.2,25.9784,15.9698,17.6048,8.25403,22.05,11.2998
16/08/03,08:00,31.9722,11.412,33.9143,23.9838,29.6972,4.0,19.6944,15.8826,26.324,18.5339,20.17,18.0769
16/08/03,16:00,26.9325,10.144,24.8487,14.4516,19.988,22.4,15.6389,5.83356,16.968,10.4663,11.256,6.30181
16/08/04,00:00,25.3732,30.432,42.4206,18.4988,26.4608,23.9,28.6191,31.1325,15.8062,17.5194,17.3,9.55141
16/08/04,08:00,23.081,26.628,29.0374,15.2874,29.2796,22.3,17.0145,19.2861,21.1181,19.6904,13.17,15.7271
16/08/04,16:00,32.9645,12.68,22.4626,10.793,19.7792,19.4,8.2594,9.66194,23.1133,7.91319,11.989,15.1858
16/08/05,00:00,24.7669,29.164,57.4659,34.0669,34.604,22.0,11.0795,6.72564,21.4285,7.47778,23.92,13.3568
16/08/05,08:00,35.7857,35.504,55.7002,22.3931,36.692,30.9,20.2211,7.13786,17.5873,14.1196,21.59,13.2467
16/08/05,16:00,8.00261,29.164,33.9607,8.64112,21.9716,35.7,22.4693,17.4628,29.8477,8.67917,16.458,22.2668
16/08/06,00:00,12.2771,5.072,47.68,20.0521,21.4496,36.3,23.9469,9.06981,,8.25342,14.54,21.2535
16/08/06,08:00,23.0479,16.484,16.5842,3.9,19.1528,6.4,13.4937,20.4911,14.8944,16.6032,23.21,13.0021
16/08/06,16:00,14.3472,24.092,39.4945,3.9,26.9828,12.6,4.81169,3.33997,17.9468,13.9967,11.024,10.9061
16/08/07,00:00,13.4201,16.484,35.3846,11.5582,22.2848,16.1,10.9672,108.628,23.175,7.68111,15.78,9.59969
16/08/07,08:00,13.6378,17.752,22.307,5.3707,14.8724,7.0,17.2142,6.44619,15.0364,9.74417,14.72,12.0766
16/08/07,16:00,19.33,10.144,16.6318,9.13157,9.6524,20.2,5.85034,2.18467,8.14661,5.71236,6.1,6.49819
16/08/08,00:00,32.2786,19.02,26.5954,20.0178,22.076,8.4,15.256,11.0522,23.8336,11.5504,15.53,14.5654
16/08/08,08:00,40.3596,29.164,31.3088,24.7519,23.4332,14.4,18.0606,12.7686,16.2774,14.6226,26.37,22.0232
16/08/08,16:00,32.636,19.02,13.051,12.2256,17.5868,22.9,4.20627,9.118,21.064,25.154,26.0697,17.8151
16/08/09,00:00,38.6362,29.164,50.5836,23.9863,25.208,21.5,28.5121,16.0011,25.3814,11.1604,32.06,23.8592
16/08/09,08:00,23.1356,24.092,38.2726,19.5642,52.5608,22.1,14.762,12.5327,33.4603,13.3197,17.77,11.1759
16/08/09,16:00,17.425,21.556,32.2196,17.4745,27.0872,11.4,9.96055,8.00342,25.7975,9.55028,25.3906,15.2529
16/08/10,00:00,22.5492,12.68,17.9124,17.4339,15.4988,21.6,11.209,13.4108,16.8574,14.8229,26.29,11.6453
16/08/10,08:00,22.42,20.288,13.9656,4.54961,31.5764,7.8,20.7112,15.3102,9.47152,18.6752,17.42,17.9066
16/08/10,16:00,18.3467,12.68,13.2653,3.0,14.4548,15.3,7.60526,3.64803,9.34324,17.0635,10.6471,11.7512
16/08/11,00:00,18.485,15.216,17.0422,3.0,14.8724,11.1,4.51824,9.09411,13.8982,13.9193,25.0,12.2609
16/08/11,08:00,18.8532,17.752,35.4767,15.3384,20.6144,22.5,12.4891,8.71033,17.6028,9.84972,16.72,13.5488
16/08/11,16:00,18.5198,7.608,29.5831,12.1154,12.8888,5.8,13.5452,17.8709,27.8392,13.6411,15.2494,9.23404
16/08/12,00:00,37.0412,19.02,26.8126,11.0754,22.3892,15.3,14.1433,1.07753,22.7894,,32.06,8.44513
16/08/12,08:00,35.9125,25.36,41.1015,16.2516,26.4608,17.9,14.0825,16.535,17.2976,15.3377,32.92,12.4464
16/08/12,16:00,24.6926,20.288,28.7167,13.922,18.422,,11.7516,15.9459,17.824,17.7268,33.3556,12.6373
16/08/13,00:00,20.6682,44.38,55.9194,20.1769,24.5816,26.1,27.1037,8.33661,18.2519,25.9468,27.88,5.39447
16/08/13,08:00,16.263,21.556,34.6483,9.40241,35.9612,8.9,12.8691,5.42294,18.9616,22.9681,27.73,6.04856
16/08/13,16:00,15.3241,7.608,14.9068,3.6,21.4496,22.4,12.0085,7.30433,11.6206,11.7932,12.5269,24.122
16/08/14,00:00,16.8934,7.608,36.1625,8.5493,24.164,15.8,19.0146,9.87375,14.4551,17.5757,28.87,10.3319
16/08/14,08:00,26.9726,20.288,21.7985,5.2877,26.252,25.6,9.44548,7.64167,13.9768,10.6596,22.3,11.3184
16/08/14,16:00,14.3163,13.948,25.9198,10.5501,13.4108,15.9,7.31003,20.8856,20.4948,6.63583,11.441,12.289
16/08/15,00:00,16.9364,15.216,39.4094,10.9927,16.856,7.9,13.2122,4.54983,13.5046,7.14792,16.1,
16/08/15,08:00,15.9609,13.948,21.3034,12.7326,9.8612,9.3,18.3274,3.06467,12.3602,,17.01,15.3632
16/08/15,16:00,11.0045,11.412,12.078,9.11078,12.4712,5.7,6.72966,4.49744,,,6.17031,11.6401
16/08/16,00:00,13.9453,10.144,22.165,11.7201,11.9492,10.2,13.8094,11.4121,20.8595,,16.63,14.3877
16/08/16,08:00,18.6618,19.02,41.6056,17.8822,21.3452,11.8,16.236,11.248,44.0897,,16.23,12.9759
16/08/16,16:00,18.34,13.948,21.8276,8.59453,23.7464,8.8,8.04298,21.4994,15.2415,3.98792,12.2914,14.761
16/08/17,00:00,25.5017,20.288,54.6642,35.335,22.4936,8.6,31.0878,2.47392,22.7043,8.09333,14.82,6.94402
16/08/17,08:00,20.3995,36.772,46.8757,12.4188,29.384,13.1,25.407,1.84033,14.094,4.02764,26.31,7.81495
16/08/17,16:00,15.2009,12.68,34.07,18.5003,21.3452,12.6,9.79334,2.931,21.8701,7.03458,10.0522,5.41925
16/08/18,00:00,22.175,39.308,48.9448,19.6242,15.3944,12.1,18.4325,4.97869,39.9643,8.42014,17.5,13.111
16/08/18,08:00,34.2305,27.896,58.5926,11.4744,46.4012,22.0,18.1008,4.05522,29.0851,7.88528,21.24,8.20632
16/08/18,16:00,25.1319,16.484,19.5701,7.68287,28.6532,4.8,10.3974,1.70194,23.2668,13.0542,24.5514,9.69708
16/08/19,00:00,25.4822,24.092,53.5791,37.1944,26.774,15.2,19.3868,43.2076,23.9735,15.7121,34.45,8.12397
16/08/19,08:00,45.8786,48.184,71.8099,19.1562,42.6428,26.3,17.5131,9.06442,28.1463,24.4731,58.6,13.6429
16/08/19,16:00,28.2846,31.7,20.4817,15.874,26.1476,20.7,7.86787,5.71122,23.4239,5.81028,27.3958,7.9063
16/08/20,00:00,39.2438,35.504,70.2771,23.3192,40.9724,33.5,27.7566,12.4677,37.8752,28.0793,49.75,13.2277
16/08/20,08:00,25.6828,30.432,58.8444,21.8123,47.9672,37.8,19.2594,42.1688,27.8644,29.9872,51.47,32.0369
16/08/20,16:00,22.061,32.968,24.0073,12.6341,16.9604,0.0,7.70244,40.6967,22.2254,20.4958,38.5556,20.3042
16/08/21,00:00,25.4254,35.504,68.2779,36.001,39.1976,25.1,24.7529,62.5386,32.9616,29.6732,48.71,4.15505
16/08/21,08:00,20.422,32.968,65.0393,19.8423,34.4996,28.1,14.9529,27.6095,15.0135,28.4406,39.42,6.41567
16/08/21,16:00,8.72314,34.236,20.0917,16.3279,23.2244,30.3,12.3051,2.98931,7.43264,26.9817,10.2608,17.3451
16/08/22,00:00,15.4658,12.68,37.7553,5.74525,34.1864,11.6,6.1762,3.36192,13.5034,30.4081,22.31,11.7971
16/08/22,08:00,13.3579,29.164,49.4692,8.67879,21.554,20.5,5.23806,22.9369,23.9718,9.32778,21.78,11.9271
16/08/22,16:00,12.5209,15.216,41.5529,16.1359,22.3892,25.1,17.1531,9.64283,14.3378,18.4711,12.7311,12.6785
16/08/23,00:00,20.8003,31.7,27.4542,25.7711,36.9008,11.2,14.5934,12.6257,17.5519,22.31,21.43,18.7496
16/08/23,08:00,28.8376,29.164,66.151,20.8086,45.9836,19.4,17.0338,29.6187,31.9206,29.7282,35.45,8.70333
16/08/23,16:00,20.364,16.484,19.1742,11.5476,26.1476,16.6,15.14,2.97911,20.3413,18.0892,32.11,16.0017
16/08/24,00:00,27.041,21.556,31.0053,30.7636,24.9992,19.7,30.0139,6.22472,18.6577,9.15125,30.13,7.76059
16/08/24,08:00,22.6372,19.02,53.1208,12.2411,33.6644,14.7,14.8051,12.6486,19.9925,13.8418,29.72,17.2228
16/08/24,16:00,14.9905,8.876,25.8594,7.65842,22.9112,20.2,4.63747,4.39869,13.1684,5.16125,10.0328,18.7778
16/08/25,00:00,20.8627,36.772,35.4258,34.8993,21.6584,21.4,37.3525,14.9524,24.1373,15.4449,20.29,26.5263
16/08/25,08:00,23.1868,38.04,59.4921,18.9141,30.1148,22.6,28.4817,45.6527,33.7213,25.9774,31.0,19.2697
16/08/25,16:00,14.0164,11.412,16.9403,11.0936,17.7956,18.9,12.2165,1.41883,15.0743,6.98458,12.1717,23.7969
16/08/26,00:00,21.6486,22.824,78.5368,20.0206,26.8784,37.4,33.928,38.2576,27.8247,21.5385,32.44,20.5263
16/08/26,08:00,35.1944,,74.3051,25.2195,38.258,25.6,24.2803,37.8913,26.852,18.8333,32.48,26.1808
16/08/26,16:00,23.229,34.236,25.6927,13.8979,23.7464,17.2,9.50224,22.8771,19.758,19.2947,34.0567,21.0747
16/08/27,00:00,28.9254,31.7,58.6524,22.4606,30.1148,25.2,33.0082,81.0234,29.7834,21.9539,47.44,29.0403
16/08/27,08:00,26.7647,41.844,56.8697,17.264,37.1096,27.3,15.5501,42.007,18.5731,26.0987,60.8,25.4985
16/08/27,16:00,19.3133,19.02,23.0899,16.3426,20.0924,18.4,9.73666,1.56439,22.8582,25.6101,32.9575,17.0523
16/08/28,00:00,32.0193,51.988,73.1738,30.8457,48.3848,64.9,35.0197,20.3482,38.6721,19.119,49.88,12.0635
16/08/28,08:00,26.7509,41.844,63.1677,16.8246,35.2304,26.8,19.0083,8.31428,22.2973,21.1864,47.16,22.3974
16/08/28,16:00,26.5638,22.824,21.0403,14.1434,20.1968,16.4,6.85231,1.13133,18.8153,24.7275,19.7753,29.5387
16/08/29,00:00,28.7506,34.236,47.3409,28.6273,26.774,43.9,16.8982,108.428,27.682,33.4039,46.45,16.7365
16/08/29,08:00,32.0593,41.844,48.3446,23.4448,45.2528,35.3,18.3016,14.4397,49.4179,40.5935,47.64,19.9736
16/08/29,16:00,31.2029,17.752,53.5543,16.8195,47.9672,44.8,24.8984,19.1086,26.0066,16.8942,28.2651,9.94436
16/08/30,00:00,13.3176,21.556,45.6793,16.7206,19.7792,26.2,14.3433,4.77458,28.8353,3.42514,22.3,12.8439
16/08/30,08:00,16.7846,15.216,44.0437,32.4711,30.6368,0.0,24.3741,18.0294,25.0425,7.42597,19.03,10.4326
16/08/30,16:00,16.593,16.484,11.1909,14.1031,27.9224,0.0,9.97312,7.59789,7.87313,14.8821,9.76625,12.8122
16/08/31,00:00,25.9003,30.432,22.7974,20.178,24.164,2.6,21.9149,11.9811,24.8046,10.0961,35.32,14.205
16/08/31,08:00,63.696,45.648,40.5743,14.3271,45.7748,0.0,27.2869,11.5457,55.899,13.3018,122.31,17.1248
16/08/31,16:00,20.8084,19.02,21.0798,12.3726,28.862,1.0,11.8633,21.8511,20.9589,17.9939,40.0156,14.8675
16/09/01,00:00,27.4213,22.824,42.9982,18.6409,26.8784,,29.3139,31.8548,33.482,8.54806,73.15,23.0685
16/09/01,08:00,58.5271,49.452,69.6296,12.9648,47.9672,,26.4321,93.9637,30.211,27.1712,62.92,23.5844
16/09/01,16:00,22.6407,5.072,17.2192,13.7428,22.3892,,13.676,13.3434,27.1498,32.2547,52.7599,19.459
16/09/02,00:00,35.8801,50.72,61.2303,33.8401,44.8352,,33.472,15.5853,34.79,17.5492,52.44,20.3431
16/09/02,08:00,49.6746,46.916,66.5152,24.6775,48.698,,27.356,17.6964,64.6015,35.7287,61.95,15.0499
16/09/02,16:00,19.0119,27.896,30.0191,19.1333,32.6204,,19.289,8.37547,28.6044,16.2749,,13.3886
16/09/03,00:00,29.4284,63.4,73.5665,32.8976,39.9284,,38.4263,21.729,45.1441,21.3133,76.85,27.7228
16/09/03,08:00,45.9061,30.432,79.963,20.6631,31.2632,,26.8327,42.9363,42.9392,15.8797,56.74,24.7877
16/09/03,16:00,23.3963,29.164,29.6398,31.7129,28.0268,,25.1816,12.4901,19.3783,29.6588,46.6353,31.7002
16/09/04,00:00,32.5631,62.132,87.5206,16.2177,49.3244,,46.2734,4.83956,30.7767,29.145,41.4,11.7382
16/09/04,08:00,24.6899,35.504,66.1097,16.8955,33.038,,23.99,14.1621,20.6793,25.2994,43.96,11.3928
16/09/04,16:00,19.8874,24.092,14.6707,6.05903,27.9224,,15.6309,6.78211,21.6053,6.77083,27.3002,6.91627
16/09/05,00:00,9.44118,10.144,19.8449,7.45384,17.2736,,20.5254,1.12478,9.48624,14.9572,15.47,2.53161
16/09/05,08:00,15.9571,16.484,17.1909,6.82502,32.8292,,8.07889,8.34378,10.9453,3.19889,13.65,9.70093
16/09/05,16:00,11.0932,10.144,21.6233,14.8855,17.2736,,8.54507,11.8053,15.5878,6.04111,13.0049,11.1404
16/09/06,00:00,12.6174,12.68,6.18111,4.70929,10.1744,,10.3018,7.47278,9.97431,6.96222,17.85,5.00999
16/09/06,08:00,16.7324,16.484,22.7441,3.0,38.8844,,14.9143,8.49114,13.5567,8.03222,15.61,9.26949
16/09/06,16:00,10.1439,15.216,40.77,20.1237,22.8068,,12.1156,1.48728,20.1543,5.79333,7.21911,1.81274
16/09/07,00:00,11.3088,31.7,44.6646,11.8541,21.6584,,22.0558,20.5221,37.7516,14.5936,34.53,16.9249
16/09/07,08:00,35.8601,46.916,65.6196,24.8092,48.5936,,20.7607,17.0377,31.4383,13.9531,42.75,18.1103
16/09/07,16:00,24.7118,17.752,42.6596,16.7801,30.8456,,21.7387,1.21642,28.6906,11.4506,55.8913,14.8662
16/09/08,00:00,38.6523,32.968,59.1253,23.4032,35.5436,,30.8873,11.6129,36.2557,26.1092,50.49,22.3108
16/09/08,08:00,51.1638,41.844,59.2763,12.9122,58.3028,,20.102,31.6397,41.7191,28.3574,47.99,24.711
16/09/08,16:00,27.8451,34.236,29.8953,17.8623,36.2744,,26.5703,7.26317,25.1046,11.7686,36.56,36.4914
16/09/09,00:00,32.6671,31.7,66.2643,28.8814,47.7584,,35.2631,16.5853,43.329,22.5472,71.2525,45.5133
16/09/09,08:00,45.8577,45.648,70.2506,26.9168,74.0672,,29.1547,53.1498,45.8007,33.2321,51.33,42.6675
16/09/09,16:00,25.8789,25.36,28.6841,24.0088,37.4228,,28.9604,14.5381,29.4381,34.8268,37.72,37.0584
16/09/10,00:00,34.1291,50.72,69.0791,29.8848,50.1596,,36.76,36.4943,41.1698,53.901,60.4692,38.5972
16/09/10,08:00,36.5344,55.792,77.0688,27.59,63.4184,,24.0447,27.5343,40.8901,27.1436,52.86,14.6685
16/09/10,16:00,25.0004,21.556,35.9801,18.886,29.5928,,39.3235,29.0215,38.8439,26.586,16.7,14.7212
16/09/11,00:00,28.7075,43.112,86.5887,28.1526,51.5168,,61.5126,26.3624,51.0448,32.4604,44.8517,19.9549
16/09/11,08:00,44.3111,49.452,88.3377,20.6781,70.7264,,31.5845,21.4501,52.5653,31.0451,46.24,15.7564
16/09/11,16:00,18.3593,31.7,30.9336,19.1367,28.2356,,32.1428,19.4658,20.8424,31.4374,28.55,32.8987
16/09/12,00:00,33.7509,82.42,58.8173,22.7632,53.8136,,29.6779,16.7461,36.0371,49.3064,56.0042,29.968
16/09/12,08:00,59.8477,102.708,71.735,33.5604,68.9516,,28.3849,42.3603,64.2665,54.2411,50.06,17.969
16/09/12,16:00,29.9825,44.38,,25.7137,40.346,,23.8444,10.2569,25.9512,29.8425,41.0,31.4052
16/09/13,00:00,51.8363,40.576,51.1397,37.8564,50.786,,54.8027,6.18433,63.139,34.0306,70.8867,29.8411
16/09/13,08:00,63.5689,53.256,85.8675,31.2612,58.616,,38.5318,12.6414,78.7431,13.4047,65.55,42.1471
16/09/13,16:00,31.426,35.504,38.8047,40.1639,42.8516,,26.5775,1.77375,35.0521,19.5637,35.51,40.5916
16/09/14,00:00,38.2139,35.504,,49.5045,30.8456,,62.4023,8.79511,54.4333,8.03597,53.2342,31.411
16/09/14,08:00,35.1312,30.432,105.674,40.4786,66.5504,,44.9576,49.5241,66.2305,13.1165,29.34,17.3677
16/09/14,16:00,14.4647,20.288,26.4917,28.9044,46.5056,,12.1798,8.2206,19.4027,21.5644,13.11,13.7242
16/09/15,00:00,31.4835,13.948,42.375,32.7215,30.1148,,37.5105,20.7537,30.797,15.2299,26.9075,16.5842
16/09/15,08:00,55.1155,53.256,74.0083,42.6359,54.0224,,28.539,94.9596,49.411,38.9661,27.6,22.8918
16/09/15,16:00,16.9628,26.628,42.1708,29.5066,34.4996,,27.0305,6.62478,33.7554,19.1654,21.78,27.8512
16/09/16,00:00,32.9161,31.7,79.3458,30.1395,50.0552,,72.7418,19.9095,38.1515,15.1506,37.5633,19.4713
16/09/16,08:00,61.8318,39.308,134.948,34.4815,,,44.5038,43.0343,58.598,,38.32,28.725
16/09/16,16:00,35.9317,51.988,36.7052,34.6118,38.258,,28.3778,9.29386,32.5711,22.7418,38.4,30.0737
16/09/17,00:00,45.015,29.164,88.7953,32.5686,41.8076,,54.3571,6.92256,49.3044,14.9987,49.9432,35.3861
16/09/17,08:00,50.5565,35.504,95.9644,26.4585,41.912,,34.8826,13.4023,59.1556,21.0075,44.8,12.866
16/09/17,16:00,23.074,36.772,48.7025,8.54459,38.1536,,44.0881,14.9342,,17.5906,38.91,26.0823
16/09/18,00:00,27.4834,24.092,26.0196,18.533,28.0268,,27.8424,13.7478,26.3768,13.7268,41.2447,18.5918
16/09/18,08:00,18.1538,15.216,77.5628,6.54337,19.6748,,44.5352,7.05381,19.6555,9.40069,27.51,12.0824
16/09/18,16:00,23.4624,16.484,43.0996,16.6553,35.8568,,23.294,2.81981,36.245,14.3536,24.03,19.2306
16/09/19,00:00,16.7683,21.556,26.2985,13.4352,23.2244,,38.0516,10.664,28.2669,10.1803,29.5217,14.2269
16/09/19,08:00,23.546,30.432,45.6127,3.6,45.7748,,,188.438,14.1149,14.9,23.64,19.004
16/09/19,16:00,32.5982,31.7,49.7267,15.1342,49.5332,,33.4845,19.681,35.7583,18.3451,20.6408,11.4122
16/09/20,00:00,24.2923,29.164,39.2767,9.27745,34.604,,34.5406,4.74994,31.9622,,42.41,9.29279
16/09/20,08:00,35.4923,48.184,43.9988,22.0998,71.5616,,31.0538,40.0124,25.1504,,39.12,73.0592
16/09/20,16:00,16.6963,19.02,23.7362,25.4661,33.56,,18.9099,35.3293,16.962,,24.6836,13.001
16/09/21,00:00,19.5226,39.308,50.8566,12.7021,20.9276,,16.472,16.3377,32.4721,,27.27,18.4641
16/09/21,08:00,26.2607,24.092,66.1008,19.026,46.8188,,21.3659,34.5757,27.616,,26.5,10.7594
16/09/21,16:00,12.7316,10.144,35.8852,13.1434,33.6644,,7.37468,21.8789,14.4464,,20.3192,17.4177
16/09/22,00:00,33.4401,16.484,31.0317,37.8367,16.6472,,26.3375,8.18322,19.7642,,58.44,12.2468
16/09/22,08:00,39.1078,27.896,65.5942,15.2423,29.8016,,19.1457,19.6603,63.8166,,46.64,18.1499
16/09/22,16:00,14.1619,6.34,36.4139,16.2484,29.1752,,11.8739,11.7588,14.6839,,20.4392,22.1
16/09/23,00:00,42.0973,27.896,85.0417,23.8909,19.7792,,14.0893,12.6019,43.2747,,61.69,19.8758
16/09/23,08:00,,40.576,72.4783,9.46667,38.9888,,39.1909,15.9257,33.6977,,140.55,21.1404
16/09/23,16:00,34.0674,11.412,22.8781,14.8804,26.0432,,21.2435,5.59392,25.2425,9.92972,79.8108,36.8893
16/09/24,00:00,36.307,38.04,75.3959,20.3013,43.5824,,34.9385,11.2445,45.8553,,90.18,28.357
16/09/24,08:00,71.7263,36.772,71.4478,13.4864,42.7472,,25.4075,10.8896,35.1185,,46.87,16.8027
16/09/24,16:00,20.9116,12.68,47.3917,17.1718,23.5376,,23.7075,6.18453,35.7144,,29.1833,13.2886
16/09/25,00:00,73.8245,83.688,73.0563,26.0496,27.296,,61.2433,12.3928,51.3598,,60.67,23.5579
16/09/25,08:00,34.359,15.216,39.9026,25.8298,24.3728,,27.0601,17.3606,53.4132,,38.84,16.0306
16/09/25,16:00,13.5208,7.608,12.0253,12.9625,18.8396,,10.4789,3.14733,12.9486,,19.6569,19.7253
16/09/26,00:00,27.459,11.412,43.3168,22.9019,25.5212,,44.882,41.0404,38.4305,,27.79,27.529
16/09/26,08:00,46.7723,36.772,71.873,57.4837,31.3676,,20.6001,44.6563,33.529,,26.66,26.2251
16/09/26,16:00,14.3875,12.68,45.5455,4.17615,28.34,,15.91,7.50383,19.7731,9.64444,25.2914,25.1316
16/09/27,00:00,25.6386,27.896,36.0055,20.7203,34.082,,29.3007,56.7567,40.4408,17.8142,43.93,25.4097
16/09/27,08:00,44.6218,60.864,79.9705,24.1818,28.7576,,32.4831,48.9303,34.8021,34.1385,37.4,32.5523
16/09/27,16:00,27.5864,7.608,54.167,13.9521,35.9612,,25.3401,,35.174,15.6444,34.3496,32.2772
16/09/28,00:00,59.2704,35.504,106.851,31.0633,39.0932,,62.5883,41.0293,57.2069,26.2465,90.16,25.9855
16/09/28,08:00,72.4574,53.256,94.2273,37.5452,62.792,,27.2298,95.6901,60.6425,38.9999,72.9,35.9717
16/09/28,16:00,57.7576,39.308,72.198,22.2705,71.2484,,28.64,13.1434,43.4972,44.5957,88.7872,37.4161
16/09/29,00:00,16.2494,22.824,76.1094,12.7919,40.2416,,20.9992,21.0181,23.3937,15.8282,47.5,19.4677
16/09/29,08:00,35.1274,20.288,41.2281,21.5015,80.7488,,17.3,23.3268,69.2307,17.8543,26.02,25.9248
16/09/29,16:00,29.3536,22.824,25.958,7.74846,37.6316,,14.2399,17.4863,26.8107,27.2421,36.4468,42.4077
16/09/30,00:00,22.2077,27.896,48.436,34.5988,28.9664,,23.3829,10.0758,17.4488,20.3671,42.31,34.1305
16/09/30,08:00,37.8765,32.968,79.6035,32.6677,56.528,,21.0882,16.274,21.6899,12.8878,30.48,16.2499
16/09/30,16:00,33.0992,29.164,20.9651,14.0161,64.4624,,17.8937,13.3107,27.1626,20.0378,35.2693,23.7269
16/10/01,00:00,13.3443,12.68,78.1139,30.491,16.7516,,40.271,6.46356,23.7178,16.8343,32.02,14.1944
16/10/01,08:00,22.0858,29.164,57.6957,43.8665,37.4228,,36.7381,27.3578,51.2571,22.5721,20.46,21.7032
16/10/01,16:00,35.1057,30.432,30.7245,15.2777,37.9448,,32.3114,16.7964,16.8562,19.1169,15.8213,31.2364
16/10/02,00:00,26.4502,45.648,97.2769,48.5618,44.4176,,26.6945,12.2362,24.0512,23.6561,37.2,11.3513
16/10/02,08:00,15.8032,40.576,67.3132,34.7958,51.5168,,29.5953,15.7911,38.1264,32.9585,22.02,14.8769
16/10/02,16:00,13.1254,7.608,41.3249,15.5515,22.598,,20.9462,6.65486,32.2185,14.1769,12.3321,9.71749
16/10/03,00:00,12.5052,15.216,16.5,10.1317,31.472,,26.2305,28.9111,11.4196,25.73,21.9,18.2014
16/10/03,08:00,27.7652,16.484,40.4309,13.2453,44.6264,,31.4514,20.178,,27.1861,19.2,10.2052
16/10/03,16:00,12.1257,13.948,17.9199,14.5364,21.032,,9.86988,3.32061,14.2875,10.1064,11.6184,12.8543
16/10/04,00:00,6.69012,10.144,29.2113,8.31128,21.032,,10.7622,9.39678,12.8299,4.47444,9.43,6.40053
16/10/04,08:00,13.4666,2.536,14.8857,6.71062,21.9716,,6.74263,11.3656,,3.96194,5.26,5.71352
16/10/04,16:00,22.4613,17.752,20.4169,3.0,48.9068,,7.89251,7.93711,22.7363,7.41694,5.91719,6.43676
16/10/05,00:00,9.235,10.144,13.5859,12.6161,11.0096,,13.2044,1.05603,21.4121,2.71361,9.38,8.59153
16/10/05,08:00,12.8057,5.072,12.39,4.86882,14.5592,,6.93954,5.83622,15.0968,4.00444,5.5,4.69554
16/10/05,16:00,10.1267,10.144,16.6863,3.9,11.636,,5.94903,6.49475,9.05741,5.74236,5.3,5.82777
16/10/06,00:00,6.98175,3.804,6.44313,4.56742,6.6248,,3.74357,3.89033,6.57388,5.24583,4.1,6.02363
16/10/06,08:00,9.1148,1.268,34.1922,8.14972,13.6196,,9.80215,3.64364,25.9032,9.50778,4.31,6.34971
16/10/06,16:00,13.3565,16.484,29.6578,7.0693,33.038,,6.24254,3.01747,12.8151,4.54875,8.45139,14.7939
16/10/07,00:00,30.179,35.504,52.2244,16.5005,37.8404,,91.5901,3.57561,56.9983,25.1879,9.55,9.07207
16/10/07,08:00,,41.844,66.6167,4.90784,40.0328,,49.2955,10.0449,84.2042,19.4372,20.53,8.56431
16/10/07,16:00,25.4595,20.288,31.9571,12.7558,21.7628,,19.8603,3.65681,29.7646,4.29069,18.894,17.0331
16/10/08,00:00,31.4056,13.948,122.569,30.5526,23.12,,55.5665,2.41992,84.019,4.56347,14.43,12.071
