date,time,DsWrocWybCon,LdLodzGdansk,MpKrakBujaka,MpKrakBulwar,MpZakopaSien,MzWarKondrat,MzWarWokalna,PdBialWaszyn,PkRzeszRejta,PmGdaWyzwo03,SlKatoKossut,WmOlsPuszkin,WpPoznPolank,ZpSzczPils02
161111,00:00,3.24567,8.6,5.90456,9.6901,18.299,5.32,3.32,1.6,5.33951,3.62944,3.49568,1.54679,3.34493,2.90935
161111,08:00,3.24879,5.7,8.02826,5.7129,34.7932,1.32,2.52,2.1,4.74248,2.38214,6.83251,1.39318,7.57484,2.92043
161111,16:00,5.13341,12.1,12.0371,4.8828,11.4867,1.02,1.52,1.3,6.97171,4.07437,18.3483,0.71207,3.08867,8.5234
161112,00:00,2.98075,5.6,6.13125,4.7012,20.5662,0.82,0.72,0.0,9.67013,1.93748,7.65437,0.31004,2.37619,3.42731
161112,08:00,2.03589,5.2,6.63291,5.89026,8.5155,1.12,3.32,2.7,3.73759,1.43941,5.54703,0.91275,3.01865,3.15318
161112,16:00,4.19253,12.2,5.62577,5.09882,7.6356,2.72,5.82,5.4,3.46347,2.14262,8.51518,0.37203,2.9089,10.4711
161113,00:00,4.62183,9.5,4.46978,4.62095,12.2518,3.32,1.82,3.0,4.22083,1.7402,3.86757,0.97777,3.48358,11.1989
161113,08:00,3.48942,11.4,5.12049,5.72782,7.2587,3.32,4.42,2.9,7.38198,2.35275,7.42189,0.42974,3.2974,15.1683
161113,16:00,3.54138,9.5,19.3412,5.38998,16.4464,1.72,0.82,2.1,,2.28409,13.8121,0.75219,3.32769,12.3354
161114,00:00,3.47707,6.1,14.5504,4.56291,11.0982,1.72,8.32,1.6,,1.65156,21.6221,0.30154,2.11049,21.1592
161114,08:00,1.991,8.6,4.13831,8.51796,18.5171,3.12,2.42,3.5,,2.68926,11.0087,1.35379,3.68359,15.2207
161114,16:00,10.8842,12.5,1.82191,4.84518,8.891,4.92,5.52,3.6,4.05384,2.84071,6.67808,0.88519,3.15685,20.2156
161115,00:00,4.31656,8.9,11.1701,4.77159,40.1538,3.42,5.42,3.4,15.2384,2.57579,26.2195,1.21643,1.30399,12.7092
161115,08:00,9.68676,10.5,13.4642,4.46467,36.4783,2.42,1.62,3.6,8.71401,3.2936,14.4091,2.06017,1.74583,
161115,16:00,7.98879,18.9,6.41492,6.95302,13.2384,13.32,13.12,4.9,7.07442,4.64029,13.8113,3.93488,2.3561,10.2775
161116,00:00,2.81628,8.9,2.86924,4.00463,62.0169,3.42,4.22,6.5,4.81194,2.66902,9.08094,5.21907,2.24928,7.4676
161116,08:00,3.28406,3.7,7.0072,2.57888,28.377,1.42,2.22,4.3,3.39697,2.89509,4.39565,1.83289,3.13421,5.58708
161116,16:00,8.72868,14.0,4.66072,8.091,20.1804,2.62,3.52,3.8,4.64273,3.16918,11.5089,1.81826,2.73396,5.4983
161117,00:00,6.47311,10.1,5.56917,4.67226,17.6345,3.12,5.82,4.7,2.31154,2.10757,6.31454,2.27755,2.6068,5.7702
161117,08:00,5.36879,7.7,7.97376,3.98988,15.789,1.92,3.22,2.6,3.70139,3.3192,14.7024,4.7583,2.57557,
161117,16:00,6.26806,15.8,6.20754,8.49194,15.1883,3.42,5.12,3.4,5.81757,3.55431,19.2791,3.38056,2.91503,
161118,00:00,3.31634,7.2,5.9985,3.74346,17.7755,3.42,5.42,3.1,9.61915,2.30982,14.4408,4.99814,2.71784,
161118,08:00,3.58599,8.0,7.1629,2.63646,18.8879,2.82,4.22,3.7,13.533,15.3061,14.5583,3.14781,1.6133,
161118,16:00,4.14742,21.9,2.11023,4.03458,5.0833,3.42,4.32,5.4,8.99479,30.8957,7.63346,7.01154,1.82964,4.89736
161119,00:00,3.07336,13.2,7.83571,3.28957,6.17878,2.52,4.42,5.7,12.7461,6.08401,19.5569,4.03433,1.858,0.5
161119,08:00,1.2339,9.6,5.71235,2.41541,7.06917,3.42,4.32,4.5,9.679,2.52614,24.6043,3.36549,2.80925,
161119,16:00,2.04879,8.1,6.76599,11.2181,9.467,4.52,5.82,5.4,10.5058,10.8806,17.8331,2.91248,,
161120,00:00,0.93171,4.8,2.32611,2.95967,8.5335,4.32,5.72,4.1,5.56634,2.23625,8.35166,2.58825,1.32978,
161120,08:00,1.58506,5.6,2.17693,1.0,7.11665,1.62,2.32,2.0,4.44028,1.9803,9.47034,1.68341,1.06157,
161120,16:00,6.83922,9.5,4.63014,4.25638,2.94612,2.82,2.72,1.6,8.55219,6.34284,14.5298,6.52254,2.32224,
161121,00:00,2.09078,5.7,4.22798,1.95691,2.32277,8.72,6.02,4.7,6.40424,18.0679,9.46517,3.1838,2.07112,
161121,08:00,1.98243,5.2,3.95366,9.96904,2.36644,9.92,4.52,3.5,5.43852,7.20936,12.5293,3.79124,1.6215,
161121,16:00,5.64207,7.2,4.13564,4.55063,5.47553,5.22,5.92,3.3,5.43261,23.591,8.90136,3.84592,2.56909,2.88206
161122,00:00,5.79486,5.5,5.73004,18.892,9.569,2.32,2.52,3.1,4.18832,4.32612,15.9002,1.92599,2.38167,0.56184
161122,08:00,4.98614,5.7,3.77795,6.269,5.53041,2.82,3.62,2.4,3.17604,28.4285,11.087,1.65482,2.94311,0.15213
161122,16:00,3.03322,7.7,4.31219,10.27,2.6515,3.32,3.22,2.5,5.93136,19.5229,7.86769,3.53182,4.06892,2.49534
161123,00:00,1.62378,6.4,2.66248,3.85242,13.6619,3.42,3.32,2.1,2.53764,8.1438,17.259,2.1894,3.12701,3.15833
161123,08:00,2.71044,5.6,2.35103,4.0571,16.6282,3.62,5.32,2.0,3.30017,6.81213,11.0257,1.70912,2.6342,1.91975
161123,16:00,6.14495,8.3,3.06653,9.44227,,5.62,14.22,2.6,5.55423,3.93251,19.1143,4.13423,3.72999,0.68386
161124,00:00,3.89589,7.7,5.50584,4.59391,17.6714,4.52,3.42,2.1,0.9177,1.8924,24.9478,3.07984,3.09305,2.55344
161124,08:00,4.8813,8.7,2.66046,4.00642,18.6222,2.32,2.62,3.1,2.89127,1.93328,20.5581,2.51141,1.73905,0.21732
161124,16:00,2.47361,4.5,11.4051,6.5061,10.514,2.22,4.22,4.0,7.39923,2.15974,25.9054,1.59561,1.2758,2.55181
161125,00:00,1.81475,5.3,14.7674,5.86956,38.7436,2.72,3.82,2.2,19.4114,1.26882,11.322,2.08581,1.8906,2.0504
161125,08:00,1.65778,5.8,6.50069,3.76806,14.1172,1.92,2.12,2.8,5.43379,1.92855,7.03201,1.48502,2.95455,2.58319
161125,16:00,0.87848,5.6,4.59604,3.76775,12.2129,1.62,10.42,0.9,3.27402,1.83688,22.9543,0.87056,3.82656,1.04956
161126,00:00,2.75491,7.1,5.31557,3.39376,11.0606,2.72,3.32,1.2,7.03201,1.09969,24.7919,0.96388,1.35357,0.3229
161126,08:00,4.49624,3.1,2.71224,4.03601,19.7003,2.42,3.12,4.1,4.12004,1.39607,26.9761,1.51465,0.69377,1.40875
161126,16:00,5.22007,7.4,10.0403,4.76891,17.7566,3.52,7.12,4.7,9.80579,1.06095,39.8438,1.69013,0.79542,3.32364
161127,00:00,5.32553,4.3,17.6992,9.41351,21.1601,2.62,5.42,5.8,11.701,1.12547,17.576,1.75383,0.96812,1.83838
161127,08:00,2.53967,2.2,6.70616,7.84059,,1.12,3.22,5.5,8.38491,1.18554,10.7301,1.8917,1.31838,0.6986
161127,16:00,1.54431,7.7,4.28596,6.25461,6.42585,1.12,3.12,5.1,4.88184,1.1488,12.5522,1.52588,0.93148,1.19038
161128,00:00,1.56541,3.1,2.77986,5.30469,6.56299,1.02,2.62,4.0,3.64346,0.92365,17.5058,1.28648,0.60897,1.15612
161128,08:00,1.15367,2.7,1.51292,4.42909,5.88481,1.02,2.52,2.9,,1.227,8.63909,1.40928,0.53858,7.37698
161128,16:00,0.5948,5.1,2.55707,2.7,4.71057,1.22,2.42,2.3,2.78917,1.48734,17.4415,0.83029,0.91726,1.10865
161129,00:00,0.08374,6.6,3.13444,3.32056,11.2679,8.72,6.82,0.3,5.08799,1.56756,10.6708,0.92561,0.95598,2.63403
161129,08:00,3.58869,3.9,7.8117,5.12359,24.58,96.52,4.58,2.3,5.37911,1.78401,17.0912,0.75581,1.349,1.45749
161129,16:00,3.29615,12.0,9.00578,7.04772,7.607,2.22,1.18,3.0,2.42302,1.87932,12.0853,2.09342,2.435,7.99939
161130,00:00,4.80105,6.0,10.8653,6.05878,15.1921,1.72,1.08,1.4,4.05946,1.68512,17.3567,1.01767,2.75794,2.10395
161130,08:00,4.26576,7.3,13.221,11.3044,9.6016,3.92,4.08,3.5,15.4287,1.87165,20.9468,1.45642,2.1792,2.95366
161130,16:00,2.9789,7.6,7.02379,9.64845,9.8477,2.12,3.98,4.4,12.1527,1.25357,21.2216,1.27916,3.52929,4.38832
161201,00:00,1.40399,4.1,4.03456,4.57444,9.5308,10.22,3.68,4.2,9.49103,1.02343,21.3664,0.7547,2.56159,0.90575
161201,08:00,1.23704,3.7,2.92437,4.06601,7.2653,2.955461,3.68,4.1,7.5411,1.00109,20.1731,1.38933,1.72097,1.81223
161201,16:00,1.48026,5.6,3.50367,4.52634,5.7145,2.44532,3.98,5.7,8.14256,1.10016,19.4594,3.5924,1.44507,0.5
161202,00:00,0.67665,2.7,2.79432,5.20708,4.50659,0.73518,5.48,6.8,6.87832,0.98351,10.5632,3.45571,0.86676,2.44816
161202,08:00,0.48278,2.5,2.46988,7.08768,5.62479,0.231103,3.38,5.8,4.80352,1.09833,10.6127,1.53866,0.61021,1.06855
161202,16:00,1.07816,6.1,2.95711,4.48363,6.60865,0.633356,2.68,2.5,3.90429,1.25839,19.5902,1.40987,1.47098,3.58928
161203,00:00,1.42289,4.0,6.45145,4.90183,5.06622,0.53561,2.78,1.6,3.66932,0.90958,16.5541,0.90972,1.40391,0.5
161203,08:00,1.67432,3.5,2.89258,4.42272,5.32897,0.437863,2.08,0.3,2.86172,1.02027,6.01456,0.80413,1.02971,0.5
161203,16:00,3.11848,13.5,5.96853,5.72246,7.6306,6.040117,2.58,2.0,3.53484,0.92742,9.82427,0.93492,1.84735,6.76878
161204,00:00,7.92822,4.8,7.49696,4.2401,28.8414,5.14237,1.68,0.9,8.2859,0.91679,18.0917,0.79142,1.6149,3.14574
161204,08:00,4.61407,3.6,12.2158,8.84202,35.5036,1.044624,1.28,1.8,7.81892,1.41772,19.5961,0.54574,1.55088,3.67341
161204,16:00,2.19405,8.9,15.6724,11.5369,33.9265,1.346877,2.08,1.2,13.8143,1.17027,18.4752,0.7601,4.40745,6.14391
161205,00:00,8.51892,4.5,17.9243,4.1027,50.7256,1.049131,1.58,1.1,15.9635,1.15029,17.8316,0.62214,1.0929,1.54662
161205,08:00,6.61671,5.0,15.5312,6.25838,49.3772,1.486681,3.08,3.6,11.7186,1.26327,28.3755,0.79933,1.77293,2.49473
161205,16:00,8.41269,16.3,27.0067,,42.8719,3.146399,7.28,5.1,6.85009,0.9978,23.9622,0.42804,5.64756,2.0488
161206,00:00,5.2853,7.4,22.0286,13.3379,59.2571,5.406118,7.18,5.8,4.04098,0.96178,17.4489,1.14624,5.34813,3.1171
161206,08:00,7.06419,4.0,11.8005,8.97089,46.3384,30.865836,4.68,3.1,7.76646,1.90361,22.0521,0.72736,2.10135,3.19498
161206,16:00,2.57956,8.5,13.5919,10.9541,20.9693,1.925554,2.38,1.1,13.3384,1.42505,19.3123,0.60456,2.40052,5.16209
161207,00:00,2.15709,8.6,14.7724,10.5643,23.4713,1.785273,3.18,0.0,7.73924,1.06903,15.8167,0.19662,1.40043,0.16267
161207,08:00,4.29667,3.3,14.8987,7.40297,36.7128,5.644991,2.78,5.8,6.09694,3.81711,5.20724,0.93854,1.10051,1.87505
161207,16:00,13.7089,10.5,7.04926,8.33014,27.7487,3.404709,3.58,3.8,12.0465,2.80199,15.7834,2.02411,0.95298,2.98308
161208,00:00,4.89384,6.7,28.8441,14.6828,60.3277,7.864428,8.78,8.0,6.5891,3.82529,8.95016,2.39385,3.42555,3.6669
161208,08:00,3.94857,4.5,10.8684,12.4151,16.3233,3.547515,4.28,4.1,2.83438,2.71117,5.91197,1.67979,3.03966,4.20327
161208,16:00,4.50721,7.7,12.0813,10.524,12.425,4.503572,5.28,6.5,5.85791,2.08289,9.15483,1.47999,4.96361,5.76944
161209,00:00,5.18738,4.6,15.1588,10.859,22.6987,70.259628,5.98,5.6,6.75123,1.56761,7.98296,1.47534,3.65449,2.41442
161209,08:00,5.12976,4.7,9.91966,9.3916,14.0891,25.215684,6.48,3.7,8.12926,1.26156,15.5588,1.22537,2.78908,0.5
161209,16:00,2.63611,4.7,7.90802,7.23398,8.7184,3.971741,3.68,3.7,12.3387,1.31013,17.1223,1.69065,2.24714,4.85534
161210,00:00,3.98729,3.3,7.93192,7.78169,7.1381,6.327797,3.78,3.1,4.96459,0.99498,15.6933,1.22789,2.39794,2.23348
161210,08:00,3.42758,2.7,7.20913,8.1701,14.0449,2.583853,4.68,3.4,4.79982,1.3205,14.6337,1.44357,2.06932,1.13317
161210,16:00,3.31029,6.5,5.80851,9.66573,7.1629,24.03991,4.88,5.0,6.04781,1.48815,11.2208,1.74223,2.18069,2.99636
161211,00:00,2.50027,4.0,6.81647,7.3577,8.2154,74.395966,3.68,3.9,5.27641,1.12972,20.9401,1.50903,1.47183,1.85668
161211,08:00,2.43409,3.7,2.92475,5.21001,17.9568,3.157378,4.28,3.5,3.18461,0.88514,22.6152,1.72774,1.07917,1.62864
161211,16:00,0.87595,3.2,2.94686,6.01371,4.1643,13.219632,4.88,5.3,3.7905,0.83253,15.0733,1.88609,0.7522,2.31656
161212,00:00,0.80884,2.4,2.59478,5.30319,3.8693,43.081885,3.88,1.8,2.8196,1.23757,8.05241,1.78139,0.8202,1.06821
161212,08:00,0.32415,2.3,3.66833,4.80203,3.8029,0.744139,2.58,7.1,3.69444,1.25336,18.5801,1.19722,0.65523,0.97267
161212,16:00,1.41099,6.2,1.0,3.75963,1.0,0.806392,20.48,0.0,1.56792,1.11285,8.70189,0.50259,1.71896,2.90283
161213,00:00,8.12838,5.4,2.26536,4.25286,25.084,1.368646,2.58,1.8,3.1654,1.77509,15.5736,2.21186,3.82388,1.0429
161213,08:00,8.39731,10.0,9.0395,4.10846,28.2947,3.230899,5.28,2.9,4.35723,1.31631,34.4389,6.51146,2.73674,1.08182
161213,16:00,8.7608,22.0,7.5249,9.44566,44.4001,,12.18,5.3,2.93117,2.27707,9.42527,2.90886,4.52315,7.2772
161214,00:00,4.75318,8.5,23.9155,16.7837,42.9214,,15.08,6.7,3.82375,1.31603,14.9352,2.07997,4.74427,4.0283
161214,08:00,2.30659,5.0,18.9798,15.7324,39.514,,8.78,6.3,3.47056,1.41776,12.9963,1.22973,3.7768,2.1367
161214,16:00,2.34514,6.1,6.65826,7.44358,10.1467,1.679913,3.38,5.0,6.25913,1.59064,33.1576,0.6319,2.38922,3.34421
161215,00:00,2.07664,4.3,10.6276,9.47758,9.8647,0.942167,2.88,2.0,2.73315,1.4235,10.9718,0.31661,1.59377,0.532
161215,08:00,2.40693,3.7,5.54286,6.17445,13.5383,0.80442,2.68,0.9,3.68381,1.30469,10.3208,0.15497,1.52978,1.94402
161215,16:00,1.47908,7.9,1.71147,4.88756,10.4567,1.466674,2.48,0.7,3.90133,3.48263,10.056,0.0,1.22489,2.66887
161216,00:00,3.90521,6.5,5.11694,7.59504,14.9266,1.528927,1.48,4.9,4.47619,1.95085,24.2075,0.1033,1.48341,0.20615
161216,08:00,6.0385,5.8,8.8044,4.67265,38.6989,8.891181,6.18,4.3,3.99871,1.70871,20.349,0.0,4.7176,0.5
161216,16:00,15.8694,25.3,9.7759,8.63685,46.7586,4.753434,5.68,3.5,8.53551,1.4696,43.6163,1.49618,6.66116,2.14204
161217,00:00,12.8124,12.6,27.5768,15.0979,49.8386,5.023862,7.88,2.7,16.5111,1.66962,9.09572,2.58825,4.58982,2.80187
161217,08:00,11.4704,10.0,13.9197,12.7183,42.965,19.157664,9.38,3.2,12.1457,1.3204,15.7117,1.8954,2.13143,2.62601
161217,16:00,17.9324,20.3,37.8311,20.4135,34.1315,9.591467,5.68,3.9,12.4585,1.31612,9.82722,0.6217,3.18929,3.83927
161218,00:00,4.70395,7.8,,12.8251,52.112,8.42527,5.38,3.2,13.4656,1.15978,23.4331,3.7138,3.77719,2.89866
161218,08:00,8.9766,5.6,9.6193,8.80601,18.0819,4.759073,3.88,5.1,9.20889,1.71563,19.3279,0.68723,2.71976,1.9817
161218,16:00,4.77899,14.5,16.6838,10.9416,37.2686,4.492876,6.28,4.9,8.33614,1.73627,17.757,1.54398,3.44915,9.39793
161219,00:00,5.30145,6.5,27.3571,18.2764,23.6787,4.826678,5.38,3.6,4.44737,1.45971,42.6612,1.07242,3.92723,2.60311
161219,08:00,6.67398,4.1,24.5114,19.2863,14.5577,5.260481,3.88,2.8,5.09168,1.78875,43.0255,0.46158,3.28622,2.57133
161219,16:00,9.71288,10.8,40.3209,16.26,7.8531,18.694284,4.38,3.8,13.9443,1.49269,,0.70867,2.82901,7.0889
161220,00:00,4.44212,5.2,9.2505,11.3081,44.3983,25.015687,5.78,3.1,10.7833,1.1848,23.3467,0.28987,2.61047,6.22588
161220,08:00,7.18242,12.9,34.4101,9.59088,38.7544,2.397659,5.58,2.8,5.87786,1.30692,41.9571,0.24775,1.9555,3.08486
161220,16:00,8.23953,11.0,12.9344,17.2565,47.2762,3.079631,5.68,2.6,19.6833,1.35638,54.0505,1.0903,1.42637,5.92811
161221,00:00,15.4747,7.6,8.3599,9.97825,57.7793,6.761603,7.88,0.7,5.31113,1.74827,36.4464,0.8195,1.81934,3.39815
161221,08:00,7.61253,4.8,5.98942,9.0101,40.6618,5.343574,7.08,2.0,4.20576,4.34008,49.1428,2.20499,5.53591,13.5874
161221,16:00,5.00249,19.7,12.9568,8.61162,59.7789,3.225546,3.58,4.3,3.50972,7.58413,14.8169,2.09438,4.60225,5.71752
161222,00:00,6.54592,13.7,29.7323,12.8876,51.7835,7.107518,6.18,4.0,7.56548,3.61412,17.0306,2.67618,,8.05167
161222,08:00,9.23333,9.7,23.0684,14.6937,47.8292,5.98949,6.48,5.5,10.9747,,8.01916,2.42673,4.29523,6.15494
161222,16:00,19.2465,23.4,17.4884,12.3392,54.4332,4.871462,6.78,5.3,5.53576,2.64034,17.491,5.37202,6.20382,8.45363
161223,00:00,10.7478,12.2,29.7429,13.1665,60.6908,8.40022,8.28,4.9,10.4649,2.10858,14.7054,1.3569,4.56615,4.59219
161223,08:00,3.70417,7.1,15.7661,12.7113,34.429,5.110642,8.78,4.5,6.32341,2.67496,11.8658,0.785,2.76003,3.71735
161223,16:00,6.13081,8.1,12.8891,8.42529,13.3949,8.521065,3.88,2.5,15.355,1.81167,23.1826,0.24539,2.81402,5.78993
161224,00:00,10.8559,7.9,23.6414,10.5416,43.353,2.831487,5.88,3.6,9.71565,2.19621,46.923,1.36687,4.05443,6.39804
161224,08:00,7.42836,12.8,16.5824,7.19414,72.2391,2.64191,3.88,4.5,5.34808,12.5582,8.09009,1.83725,3.41014,4.59146
161224,16:00,5.19509,10.0,19.0367,14.3134,17.5761,3.452333,4.18,6.7,5.44575,2.26963,9.69939,1.46411,2.95749,9.84274
161225,00:00,2.81248,4.5,9.4197,8.45795,12.5389,2.762755,4.58,,5.13084,2.35444,18.7067,1.18318,2.25287,4.61658
161225,08:00,1.38808,3.7,5.83872,9.23455,10.3464,1.673178,4.08,7.6,3.50677,,11.7129,,1.4321,2.81295
161225,16:00,1.90755,7.2,5.03823,7.36774,14.793,5.4836,4.08,1.3,10.6031,1.89433,9.39276,,1.65081,5.21729
161226,00:00,4.16684,4.1,3.97573,6.83628,14.9069,2.382116,3.68,1.4,2.56361,2.20427,9.28488,,2.34495,2.28021
161226,08:00,1.66206,3.5,3.23129,6.05104,13.2843,1.963802,3.78,2.3,5.49699,1.85063,15.1768,,1.75109,1.18592
161226,16:00,2.2025,6.8,10.6159,11.4656,12.698,2.345487,4.38,4.9,4.78914,1.59628,15.5706,,1.65182,4.77987
161227,00:00,1.28222,3.0,2.94573,9.09758,6.2347,26.027173,3.68,5.0,5.51211,1.26235,10.6976,,0.99313,2.30607
161227,08:00,0.77455,2.9,1.67662,6.52409,5.4687,1.708858,3.38,2.1,5.65989,3.57522,5.31039,0.75862,0.72454,2.07554
161227,16:00,0.83877,5.7,2.21217,4.7674,5.3059,3.390544,2.98,1.6,6.54582,1.98811,8.92282,0.87012,1.49565,1.10538
161228,00:00,1.12377,5.3,2.15927,5.89147,4.6479,0.972229,2.08,,2.91344,1.16867,14.2606,0.20918,2.43318,2.52562
161228,08:00,1.65514,7.3,1.77351,4.36681,4.6412,1.153915,2.28,1.0,4.99415,1.68947,12.321,0.08468,1.00523,2.18352
161228,16:00,3.03939,5.7,3.97524,5.15556,6.0694,1.2356,1.68,0.0,4.66239,1.61184,7.10737,0.0,1.56985,1.97136
161229,00:00,2.97128,4.9,2.90687,3.76272,7.6092,0.515621,2.28,0.0,3.74838,1.42548,11.8769,0.0,1.62035,0.26009
161229,08:00,3.92345,6.6,4.04097,5.36288,28.0643,1.45731,3.18,2.5,5.0407,3.68016,17.0521,,4.09946,1.10094
161229,16:00,7.95697,11.1,6.34307,5.06982,8.2172,3.798998,5.68,2.5,3.25037,2.25214,15.4583,1.50275,6.17396,6.59606
161230,00:00,10.6624,9.0,17.8301,8.85845,58.838,3.440687,5.58,2.9,25.9254,1.87064,13.917,0.0,3.59017,1.47704
161230,08:00,8.09333,5.2,17.5809,19.8911,41.4535,3.982375,4.08,3.1,23.0289,5.5473,33.7857,0.76445,3.17484,0.44333
161230,16:00,10.1809,16.0,13.252,13.2332,42.9579,3.824064,7.38,3.7,19.718,3.61494,15.4206,2.00793,4.18316,8.22679
161231,00:00,,9.0,33.907,21.8853,70.4921,5.065752,8.88,4.4,18.7064,1.98825,23.425,0.67701,4.52903,2.10953
161231,08:00,9.14938,6.5,21.3916,19.9441,56.4627,4.907441,7.68,4.1,10.1915,1.70401,18.623,0.69123,2.99571,1.82801
161231,16:00,9.23584,17.6,27.6044,24.049,52.6838,5.449129,8.88,4.6,16.9523,1.63898,24.5511,0.61993,5.11946,8.52308
170101,00:00,11.1372,10.6,49.1964,24.0157,63.0775,6.96,9.58,5.1,20.7021,1.4218,25.5818,0.87241,5.32419,2.41912
