date,time,DsWrocWybCon,LdLodzGdansk,MpKrakAlKras,MpZakopaSien,MzWarMarszal,PdBialWaszyn,PkRzeszRejta,PmGdaWyzwo03,SlKatoPlebA4,WmOlsPuszkin,WpPoznPolank,ZpSzczPils02
161228,08:00,0.26095,0.305,0.72936,0.26067,0.33,0.192,0.21082,0.129616,0.52475,0.187482,0.33037,0.37065
161228,16:00,0.338116,0.366,0.87573,0.34805,0.456,0.261,0.30505,0.164674,0.57916,0.196243,0.45603,0.65128
161229,00:00,0.46471,0.46,0.7308,0.33904,0.362,0.18,0.25543,0.318335,0.53028,0.345809,0.59045,0.83009
161229,08:00,0.642697,0.81,1.15301,0.79876,0.435,0.255,0.28131,0.815396,0.64001,,1.14808,0.68075
161229,16:00,0.544151,0.625,1.15123,0.42332,0.548,0.494,0.32806,0.276155,1.25166,0.464039,0.78075,0.47311
161230,00:00,0.832373,0.87,1.63915,1.84953,0.649,0.304,1.38535,0.208832,1.86425,0.225075,0.66864,0.36401
161230,08:00,1.16452,0.659,1.97557,1.2854,0.448,0.48,1.14693,,1.66338,0.318024,0.6536,0.43899
161230,16:00,0.608114,0.758,1.3261,1.47083,0.535,0.485,0.83579,0.434234,1.02858,0.462656,0.59299,0.60457
161231,00:00,,0.854,2.59867,2.04129,0.582,0.38,1.42974,0.341938,1.9045,0.40999,0.66944,0.53833
161231,08:00,2.01912,0.631,2.45764,1.22277,0.462,0.404,0.85449,0.338422,1.62053,0.327516,0.48308,0.4613
161231,16:00,0.521081,0.788,2.0257,1.87104,0.55,0.418,0.6944,0.455577,1.11414,0.39179,0.60381,0.70899
170101,00:00,0.642708,0.544,1.93701,1.74773,0.532,0.398,0.59167,0.375315,0.50753,0.38443,0.48602,0.39972
